Term,txt5.txt,file5.txt,file3.txt,file2.txt,f2.txt,txt1.txt,txt3.txt,f6.txt,f4.txt,file1.txt,file4.txt,txt2.txt,f1.txt,f3.txt,txt6.txt,f5.txt,txt4.txt
ادراج,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.003532792373499198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سياد,0.0,0.0,0.03292409482301955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
حسن,0.0,0.0,0.004452058409034848,0.0,0.0,0.0035638398594490775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010335135592402324
معدل,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
دواجن,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وراث,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مستدام,0.0,0.0,0.01316963792920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سليم,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
صناع,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تشمل,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
حيوان,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وفيتام,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اعلاف,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
دعت,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بيطر,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
زراع,0.0,0.0,0.03292409482301955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
يفاقم,0.0,0.0,0.01316963792920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
انخراط,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مناهج,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وسيد,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
شمال,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بيوتكنولوجي,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قاسم,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بلغت,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وثيق,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.003532792373499198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تستجيب,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
خبز,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اراد,0.0,0.0,0.01316963792920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ملموس,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021218361533799468,0.0,0.0,0.0,0.0,0.0
استاذ,0.0,0.0,0.005337234016578789,0.0,0.0,0.004272416392581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مختلف,0.0,0.0,0.004452058409034848,0.0044248286939948785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663125267742903,0.0
عدس,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ضعف,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وارد,0.0,0.0,0.03292409482301955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
صوت,0.0,0.0,0.008904116818069695,0.0,0.0,0.0,0.0,0.0,0.0,0.0038687673340543458,0.00418184677149227,0.0,0.0,0.0,0.0,0.0,0.0
مكرر,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بحث,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019937943165380532,0.0
زيوت,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تدعم,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ترب,0.0,0.0,0.010674468033157579,0.0,0.0,0.004272416392581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
حليل,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006353850019736654,0.0,0.0
لحوم,0.0,0.0,0.01316963792920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سكر,0.0,0.0,0.01316963792920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تقليد,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وجب,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
احفور,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اكاديم,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بلاد,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.003532792373499198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
كلغ,0.0,0.0,0.01316963792920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قرو,0.0,0.0,0.005337234016578789,0.0,0.0,0.0,0.0,0.0,0.0,0.004637970736331835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
محمد,0.0,0.0,0.0032044734610097267,0.006369748469897011,0.0,0.0,0.0,0.008200424211245365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01197073419342714,0.00743895624877258
دع,0.0,0.0,0.004452058409034848,0.0,0.0,0.0,0.005893763677948372,0.0,0.0,0.0,0.0,0.0,0.022608109108380084,0.0,0.0,0.0,0.0
ليبرال,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قرن,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سلع,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
نبات,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
يحافظ,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
محلي,0.0,0.0,0.00658481896460391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وجماهير,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
غابت,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
فرح,0.0,0.0,0.0,0.019633634527488723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مماثل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مونديال,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
هتاف,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ولوح,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تزحف,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
حيا,0.0,0.0,0.0,0.0159137711503496,0.0,0.0,0.0,0.0,0.0,0.004637970736331835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
احد,0.0,0.0,0.0,0.005304590383449867,0.02141482784429761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بعدم,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0
صعيد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
جماهير,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سنو,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010609180766899734,0.0,0.0,0.0,0.0,0.0
وفراد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اسود,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عفو,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
غ,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
افراح,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
غفير,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
لاعب,0.0,0.0,0.0,0.019633634527488723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ل,0.0,0.0,0.0,0.0044248286939948785,0.0,0.0,0.0,0.045572251431065365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020670271184804648
قصر,0.0,0.0,0.0,0.0159137711503496,0.0,0.004272416392581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ورا,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
و,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قمص,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
غصت,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
شعب,0.0,0.0,0.0,0.0159137711503496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012390007538486474
يرتد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مسجد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مبتعد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تزين,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
علو,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وهتف,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ملحم,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سع,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0
وقع,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0025066489239712517,0.0,0.0,0.0,0.0,0.0,0.0
انظار,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
منتخب,0.0,0.0,0.0,0.026178179369984962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
حناجر,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
شيل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
كاس,0.0,0.0,0.0,0.026178179369984962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ثان,0.0,0.0,0.0,0.0044248286939948785,0.0,0.0035638398594490775,0.005893763677948372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ساع,0.0,0.0,0.0,0.006369748469897011,0.0,0.002565157327162959,0.0,0.008200424211245365,0.0,0.019492452202666117,0.0,0.0,0.01627271679419002,0.0,0.0,0.0,0.0
استقبل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اشبال,0.0,0.0,0.0,0.019633634527488723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قطر,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اسما,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مر,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.00927594147266367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تصدح,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ابتعدت,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مجد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مسبوق,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
كان,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.003532792373499198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
قنو,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مزيج,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بطعم,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عريض,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تعج,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
زاو,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
جموع,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اخير,0.0,0.0,0.0,0.007484865025211717,0.0,0.0,0.0024924143210226387,0.0,0.023995596698472857,0.0,0.003536923212780681,0.0,0.0,0.0,0.0,0.0,0.0
جماع,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تلفزيون,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026281834172547067,0.0,0.0,0.0
نص,0.0,0.0,0.0,0.0037424325126058583,0.0,0.0,0.0024924143210226387,0.01927205404129316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008741253083015111
رجال,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عضا,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وسط,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.004637970736331835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ضت,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
صخب,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تخرج,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
شباب,0.0,0.0,0.0,0.0044248286939948785,0.0,0.0,0.0,0.0,0.0,0.0038687673340543458,0.00836369354298454,0.0,0.0,0.0,0.0,0.0,0.0
تارك,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اسم,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
نقلت,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عاصم,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اسد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
شامخ,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عبار,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
نتما,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
موكب,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ايدي,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
انتظار,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010609180766899734,0.0,0.0,0.0,0.0,0.0
راحت,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.004637970736331835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
حدث,0.0,0.0,0.0,0.007484865025211717,0.0,0.0,0.0024924143210226387,0.0,0.0,0.0,0.0017684616063903405,0.0,0.019121491119095557,0.0,0.0,0.0,0.0
عالم,0.0,0.0,0.0,0.03713213268414906,0.0,0.0,0.003532792373499198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
وج,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بواب,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
لحن,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تقابل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عاشت,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
راي,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024780015076972948
وط,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
فوز,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
تعلن,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
لحظ,0.0,0.0,0.0,0.008849657387989757,0.0,0.0035638398594490775,0.0,0.0,0.0,0.0,0.002090923385746135,0.0,0.0,0.0,0.0,0.0,0.0
الو,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
عاش,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سمفون,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
خروج,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
طابق,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بطل,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
مشاهد,0.0,0.0,0.0,0.010609180766899734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026281834172547067,0.0,0.0,0.0
بد,0.0,0.0,0.0,0.0159137711503496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005304590383449867,0.0,0.0,0.0,0.0,0.0
فنادق,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بريد,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
اصو,0.0,0.0,0.0,0.010609180766899734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026281834172547067,0.0,0.0,0.0
وهناك,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
انجاز,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ببط,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ونسا,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
صاخب,0.0,0.0,0.0,0.0065445448424962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
شوارع,0.0,0.0,0.0,0.010609180766899734,0.0,0.0,0.0,0.0,0.0,0.0,0.0025066489239712517,0.0,0.0,0.0,0.0,0.0,0.0
حمرا,0.0,0.0,0.0,0.013089089684992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
